rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
1328, edward, dalo ia,21, geeves court, john flynn me dical centre, ballarat,2146, vic,19260410,1566,1.0
1329, anastasia, green, , erindale drive, villa 102, portarlnigton,2285, nsw,19720728,689,0.89617884
1330, samuel, ryan,512, hilder street, state bank arcade, elizabeih grove,2020, sa,19830613,270,0.7835612064603877
1331, samantha, westbrook,86, blamey crescent, , toowoomba,2173, qld,19800506,1567,1.0
1332, olivef, green,22, fisken crescent, brackesgrae, camp hill,2270, qld,19531002,618,0.8368476614530473
1333, sonja, kleve,28, dallach y place, copely, keon park,4362, nsw,19880528,490,0.9147123
1334, harrison, schumann,24, monaro crescent, donnelly rvr villg, oakleigh,2820, nsw,19991013,169,0.8658168923995715
1335, rosa, matthews,9, jindivik place, corinda park, bellevue hill,3087, wa,19151228,1568,1.0
1336, , nguyen,8, dalleycrescent, the palms village, edgewaetr,2607, nsw,19591019,1569,1.0
1337, amber, hoffman,3, haystack crescent, pinnacles caravn park, ,2226, qld,19491028,1570,1.0
1338, dayna, stephegnson,20, fellowsstreet, tubbarubba, pallara,4059, qld,19201111,690,0.8522111
1339, caleb, white,8, araluen street, , coralville,2114, qld,19131103,1571,1.0
1340, jessica, baillie,26, custance street, tarcolla retirwment village, tweed heads,4184, nsw,19281031,653,0.9044182571591806
1341, georgia, hunting,22, jerrabomberra avenue, elamon c ottage, toronto,4873, qld,19430818,1572,1.0
1342, cehlea, meaows, , , , surfers paradise,7352, vic,19651103,1573,1.0
1343, john, banelis,41, sexton street, glenhurst, auburn,3140, vic,19981006,256,0.783673195173938
1344, jonahy, thorpe,644, monkman street, wonga square, canleyh eights,5025, vic,19580420,642,0.6111107444510646
1345, lachlan, boxhall,7, newman morris circuit, ballyboy, annandale,2219, qld,19680923,1574,1.0
1346, , weaver,183, plant road, , floreat,4700, vic,19140117,1575,1.0
1347, jacob, wellburn,33, geeves ourt, wandoo stud, bayswater,2536, nsq,19931007,1576,1.0
1348, katie, polowy,65, , , keysborough,5255, vic,19990516,692,0.88540024
1349, marley, hentze,94, tardent street, loma labngie, seaton,2759, nsw,19510221,532,0.8080928135693859
1350, jayden, ,75, woronorastreet, wande arah, leslie vale,3101, nsw,19410117,1577,1.0
1351, silas, noblge,253, ainsworth street, yongala, clayton,2281, wa,19211208,600,0.7906425588412259
1352, , ,5, edmondson street, baringavcottage, gorokan,3023, nsw,19460413,1578,1.0
1353, , nguyen,16, wilshir e street, erinsvale, rose bay,6207, vic,19760517,1579,1.0
1354, nicholas, boyle,3, wilkins street, cottesbrook, east sydney,3219, vic,19771011,1580,1.0
1355, , voy,6, nott street, , graceville,4889, vic,19511208,1581,1.0
1356, , campbll,19, loder place, eden park, rowville,3040, sa,19570115,695,0.8269188200564848
1357, zachary, rollins,16, fimister crcuit, wathonga, brown hill,5032, nsw, ,696,0.7408073339667045
1358, alexandra, noble,53, tytherleight street, , bibra lake,7900, tas,19720015,1582,1.0
1359, jonah, nguyen,8, dalley crescent, the palms village, kingaroy,2607, nsw,19591019,131,0.8845501304171118
1360, patrkck, vincent,21, outtrim avenue, glendower, willrtton,2213, nsw,19510921,698,0.8174948092277813
1361, madison, boxhall,10, kookabutra village, yandas treet, dapto,4703, sa,19170926,1583,1.0
1362, jessica, coleman,116, jerrabomberra avenue, plainbrook, boondall,6162, vic,19800418,1584,1.0
1363, , de paoli,12, neumayer street, riverland village, prosepct,2452, nsw,19990313,325,0.7518571706948065
1364, dante, white,23, pokana circuit, strauss, noble park,6170, vic,19210605,1585,1.0
1365, xani, michelmore, , blackwell circuit, downland stud, granville,2452, wa,19640808,1586,1.0
1366, cameron, jessup,19, spofforth street, , moree,2208, qld,19561117,699,0.6539706675457642
1367, jenna, pasalic,679, tarana street, , osborne,4342, vic,19541124,211,0.6273876568930903
1368, alexandra, ,4, brunswick circuit, keith payne hstl, mount aophia,5024, nsw,19470726,167,0.7349296217256283
1369, bethanie, roche,24, maxworthy street, rosedale, koongal,4210, qld,19641127,1587,1.0
1370, alexandra, white,302, winter street, , wanneroo,3153, nsw,19460615,1588,1.0
1371, hokly, stoker,5, ballumbir street, chetwynd, kirrawee,6009, vic,19300121,216,0.7393724908023294
1372, william, stubs,3, kingsmill street, lambar, cantefbury,2260, wa,19340903,700,0.805395005886853
1373, megan, campbell,16, eyrestreet, cypress garden, cardiff,2026, nsw,19630721,84,0.9189150935513415
1374, jordvan, plane, , austin steret, leetsvale caravan park, st johns park,3015, vic,19730321,701,0.6405541862927902
1375, alyssa, clarke,97, merfieldplace, the meadows, bull creek,2830, act,19219503,1589,1.0
1376, angus, stanley,6, lazar place, koobeja, flora hill,7008, qld,19971003,36,0.9144254
1377, chelsea, banasevich,142, grieve place, , boggakbilla,2400, sa,19400330,1590,1.0
1378, olivia, berry,16, newman morris circuit, true rise, bonnet bay,6108, qld, ,1591,1.0
1379, callum, finlay,1, ebenezer street, arcadia, craigmore,4461, nsw,19810911,702,0.9407711
1380, irene, campbjell,11, lott place, brandywinre stud, kingston,3125, nsw,19310829,1592,1.0
1381, felicity, huxley,11, saunders street, , calista,3971, sa, ,1593,1.0
1382, lachlan, hyland,16, colebatchu place, penquite road, cape paterson,4305, qld,19340129,1594,1.0
1383, karissa, creten,158, beattie crgescent, birrabilla, moranbah,2525, nsw,19360703,55,0.7116822588031357
1384, trent, brain,40, madigan street, , ekibin,3196, nsw,19700723,249,0.9073329146444894
1385, georgia, nguyen,38, cullen street, balmoral garden, emu plains,4068, nsw,19401127,471,0.6506941
1386, fraser, tadege,1, mcinnes street, , scarboruogh,2870, nsw,19001013,108,0.7556451597634215
1387, yasmin, spagnoletti,29, hallenc lose, kings apmts, charlesgown,2756, nsw,19260409,1595,1.0
1388, ayden, white,7, dines place, ocean park towers, garean,2506, vic,19390830,361,0.8574222244632771
1389, zoe, gajda,35, eddison place, rosebrook, concord,6058, nsw,19600545,447,0.9407711021989162
1390, dylan, campbell,10, mackey place, cypress garden, tyalgum,2640, vic,19900718,1596,1.0
1391, berry, emiily,3, tenison-woods circuit, , ashfield,6169, nsw,19380101,1597,1.0
1392, lachlan, campbell,11, officer crescent, rainbow downs, parramatta,6163, vic,19461129,1598,1.0
1393, owen, coxon,111, brindabella stn, norillee, byford,3165, qld,19370218,1599,1.0
1394, elli, mccarthy,35, druitt place, myalpa, penshurst,4551, nsw,19681114,705,0.810714183532914
1395, benjamin, campbell,11, lott place, brandywine stud, kingston,3125, nsw,19080113,703,0.9122577285682655
1396, caleb, glass,284, warrego crcuit, sec 202, frankston,6210, qld,19640219,1600,1.0
1397, georia, blake,7, huntly, bristn, jesmond,830, wa,19470129,706,0.8103527
1398, jacqueline, matthews,50, callaghab street, narla vlge, punchbowl,3815, qld,19210324,707,0.9163456751358625
1399, naco ya, white,16, blake pkace, st johnof god hospital, young,3228, nsw,19260826,669,0.7147517532314542
1400, maddison, quilliam,57, bedford street, rosall, surrey hills,6525, nsw,19460730,1601,1.0
1401, madeleine, green,20, weetman place, hopeview, orange,2125, vic,19911013,708,0.9059387446641102
1402, , ,14, teakle place, thebowery, yarram,2299, sa,19100817,1602,1.0
1403, triwtan, carp,222, marchantcircuit, georgdeale, campbelwltown,2913, nsw,19281204,512,0.5850660344964027
1404, erin, kyriacou,32, holmes crescent, ferncliff, horsley,2138, vic,19900510,709,0.839457387702339
1405, silas, edhouse,13, fincham crescent, gateway vlge caravn park, terrigal,2720, nsw,19460712,710,0.8768459476518445
1406, kristrn, capurso,67, bosworth curcuit, monier square, magra,4057, vic,19170201,711,0.8536087
1407, zack, berry,80, athertonb xtreet, cantlay farm, hamilton,7315, vic,19310124,712,0.90676266
1408, danielle, reid,17, kootara crescent, cave hill creek, wanniassa,4220, wa,19530118,713,0.8520504806697865
1409, ashleigh, whiteway, , cotton street, , park orchards,3123, vic,19500916,714,0.5635764153007221
1410, helena, ebert,745, garratt sxreet, brakburn, aspley,2024, vic,19710327,441,0.7470946354330236
1411, archie, priest,1, temperley street, sunrest stud, northnarrabeen,3995, wa,19831118,596,0.8610066794904285
1412, mitchell, bellamy, , arthurdircle, bolsro, coonalypn,6210, vic,19710203,1603,1.0
1413, noa, homa nn,30, cowper svgreet, , toorak,3556, vic,19940914,1604,1.0
1414, diamond, bishop,22, mcbryde crescent, camara, valley view,2049, nsw, ,716,0.6829815652729166
1415, joshua, campbell,12, ballumbir street, hornbylihgthouse, harbvord,3189, vic,19670227,420,0.5775972417857355
1416, benjamin, larg,2, wilson street, suunybrae, belrose,2067, tas,19451103,717,0.85825926
1417, mikhaili, cooksno,2, turner plce, kapeka, salisbury east,3840, qld,19530305,1605,1.0
1418, sebastian, petersuen, , chinner crescent, dorothy gensers vlge, dapto,3016, wa,19290524,719,0.7000218250345713
1419, james, watelrow,484, brigalow street, , coffs harbour,3167, nsw,19420525,1606,1.0
1420, tahni, murton,11, macfarland crescent, berkeley vlge, rydr,3220, ,19231110,14,0.7701765895034394
1421, benjamin, santangelo,8, roseglen, case place, winthrop,3020, vic,19140729,1607,1.0
1422, lucas, campbell,2, caldwell street, moriah, st kilda east,5016, nsw,19880726,1608,1.0
1423, daniel, gibb, , warragamba avenue, qbd bldg, ceduna,6065, vic,19070224,721,0.84832203
1424, tiarna, stanley,69, fremantle drive, inveraray, killara,6285, act,19680130,1609,1.0
1425, emiily, milburn,7, cuscaden crescent, danric lodge, albion park,6275, qld,19340317,1610,1.0
1426, eboni, moscatt,255, sid barnes crescent, brambletye vinyard, kyabram,7249, tas,19050313,722,0.9001623
1427, samuel, clarke,9, clint place, , corrimal,2594, nsw,19491205,1611,1.0
1428, jamie, jugovac,15, rainbow place, springmount, paddington,2082, vic,19140722,1612,1.0
1429, , leslie,5, edmondson street, baringa octtage, gorokan,3023, nsw,19460413,146,0.881685195476771
1430, lily, les,14, learmont drive, , patterson lakes,2031, tas,19181114,860,0.745571764727662
1431, dylan, zilm,43, blamey crescent, condinup, wattle glen,4211, vic,19671229,6,0.8200291982898695
1432, robin, morrison,14, markham pstreet, balmaincove, north ydney,6169, vic,19250124,1613,1.0
1433, isabella, quilty,247, rubicon street, banksia village, kogarah,2440, tas,19400829,1614,1.0
1434, harley, mccarthy,177, pridham tstreet, milton, marsden,3165, nsw,19080419,0,0.8671401862840977
1435, tohmas, priets,29, nemarang crescent, , new farm,2250, tas,19401205,1615,1.0
1436, jack, ban,17, throssell street, killarney, regents park,2570, qld,19530428,1616,1.0
1437, peta, mccarthy,15, barnett close, mostyn on the park, altona north,3188, nsw,19000314,1617,1.0
1438, lauren, finlay,19, colefaxplace, killarney, chinchilla,4870, act,19020608,724,0.7160425254758557
1439, andrea, brokenshire,3, sturdee crescent, , birmingha gardens,2455, nsw,19450619,182,0.9161812674761708
1440, samantha, doblinger,7, bangalay crescent, thehammo n dvillage, deer park,4380, nsy,19131222,725,0.7971991839588157
1441, christian, ferrar,2, boolee srteet, noss, doubleview,4352, nsw,19491125,1618,1.0
1442, matthew, pavin,28, barlow street, wallaces ck, risdon park,2048, nsw,19781210,45,0.7921420355027922
1443, jacob, ryan,172, davidson street, lakesidemanor, brisbane,6197, nsw,19390210,348,0.8427362249116503
1444, emiily, grimm,71, dumas street, pleasant acres, balcatta,2010, qld,19861227,1619,1.0
1445, david, knapman,66, blamey crescent, mira monte, floraville,4103, wa,19631011,537,0.8523847490545201
1446, alexa-ose, white,43, warrego circuit, burnside, bayswter,3041, nt,19160822,111,0.5603691036786813
1447, sophie, mason,2, may mills close, unt 1, craigmore,2261, nsw,19700207,1620,1.0
1448, harley, lowe,3, fox place, cooee palms, gerogrey,4072, nt,19291003,402,0.5509419666524369
1449, lily, cowell,2, parkhill street, legacy vlge, fig tree pocket,3171, qld,19401005,1621,1.0
1450, nathsan, priest,363, banks street, manresa, malvern east,4570, act,19160503,89,0.8004251581826575
1451, emiily, webb,20, hurtle avenue, circle court, dapto,3216, qld,19080812,1622,1.0
1452, , sandman,468, nona place, , east hills,4065, tas,19540128,1623,1.0
1453, ned, lodge,32, karuah street, athlone, bundamba,2280, act,19510526,267,0.7048235291133784
1454, kasey, loehr,24, taroona place, trail view, cooma,3212, vic,19400105,1624,1.0
1455, louis, zierholz,6, manifold place, beltrasna a ngus stud, barrack heights,5520, vic,19661015,726,0.9247508056278201
1456, ella, crouch,3, wybalens grove, tieve tara, urangan,3072, wa,19271130,727,0.9191716666074055
1457, lachlan, mcdermid,24, london i rcuit, terawah station, clareville,3677, nsw,19630721,1625,1.0
1458, kyle, richmond,38, hammond close, oakdale, linudm,6110, sa,19420519,551,0.8090755
1459, luke, browne,5, myles connell crescent, mirani, mount pleasant,3950, wa,19410418,1626,1.0
1460, emiily, bradshaw,34, shenton crscent, heritageh est, barwon heads,2261, vic,19610622,1627,1.0
1461, olivia, wheatley,5, crisp ciecuit, braemore, lake clarendon,4575, qld,19421007,178,0.7954284566902095
1462, rebekah, modystach,34, tausx place, pyramid cara park, iluka,2216, nsw,19341113,630,0.7734621297039296
1463, tahni, murto m,11, macfarland crescent, , ryde,3220, ,19231110,14,0.8199609527524443
1464, joshua, kennealy,585, bardolph street, garden est, killara,2500, wa,19880210,194,0.5480995281428762
1465, joshua, comlan,1, hawkesbury xcrescent, lougmore, penola,620, qld,19010219,1628,1.0
1466, sam, clarke,85, couchman crescent, rosetta village, echuca west,5043, vic,19640103,729,0.8288231746531062
1467, lara, slape,11, lamingtonj street, rosehill, albany creek,6002, wa,19010927,27,0.729989454218867
1468, joshua, praetz,51, hope street, railway cottage, orange,2500, tas,19810324,1629,1.0
1469, benjamin, ,8, hatters ley court, , mount isa,2480, ,19040605,1630,1.0
1470, kirra, riddell,23, rene street, , burpengary,2747, qld,19140824,732,0.7839434781425686
1471, adriana, beadle,19, wakelin circuit, , werrington,4670, vic,19740613,622,0.8829093628099741
1472, charlptte, shelley,90, cromwell circuit, wombat hill, nobl e ark,2026, vic,19780711,67,0.7123078273263426
1473, elizabeth, bartel,3, garradc ourt, st helens dpstoral co, broken hill,2449, vic,19831127,401,0.8315618645397512
1474, grace, timmermans,18, cussenstreet, , preston,2251, wa,19501207,103,0.6541203873908821
1475, mauiah, rickett,148, sinclairstreet, brumby's run, salisbury east,3070, nsw,19020831,390,0.858009805916319
1476, taliah, whites,24, hacke place, belgrade park, bayview heights,2299, vic,19590228,1631,1.0
1477, geo rge, artis, , macfarland crescent, tulla burra, springfield,4019, vic,19810320,277,0.7169925620373523
1478, isabelle, brookhouse,105, kavel street, , riverw ood,6010, wa,19200905,733,0.6519910265733919
1479, kayne, gillatd,168, bursaria street, , leetoh,2612, nsw,19340427,682,0.7282139375517727
1480, grace, futcher,70, burt street, clear creek, mentone,6023, nsw,19361127,238,0.9013253450624824
1481, joshua, robson,29, windich street, ind ra, lansvale,6153, nsw,19770906,195,0.6727435831089095
1482, ashlie, hinkesman,101, melrosewdrive, , coombsbah,2171, qld,19331111,734,0.58765674
1483, trent, brain,40, madigan street, , ekibin,3225, nsw,19700723,249,0.8793695188762487
1484, dylan, feast,36, banvard place, willandra, berkeley vale,4112, vic,19551020,1632,1.0
1485, michaela, gabbert,580, jandamarra street, goolwa cottage, rochedale south,4113, nsw,19800705,1633,1.0
1486, jacob, campbell,70, beasley street, booroopki park rmb 596, inglewood,4419, nsw,19250802,1634,1.0
1487, heath, nicolle,4, bennelong crescent, , page,850, nsw,19510117,375,0.737071215492703
1488, sam, web,5, deamer crescent, belaradah, daw park,2570, wa,19361215,1635,1.0
1489, zac, maynard,142, spowers circuit, clanville, nambour,3500, vic,19041015,736,0.8074013279933034
1490, ella, collinson,6, , bracken leigh, shelley,2870, vic,19830809,1636,1.0
1491, , chandler,7, , , greensborough,2017, vic,19900629,1637,1.0
1492, jacob, hassall,33, carlile street, torbanlwa, fairzight,3623, nsw,19790619,1638,1.0
1493, felicity, ,16, stuckey place, oaklands village, slacks creek,6050, nsw,19361030,320,0.6728179749607153
1494, bethany, cochrane,10, , the wilolws, pennant ihlls,3160, vic,19230122,1639,1.0
1495, beau, chandler,10, fox plnace, , burwood,4810, tas,19180422,738,0.8113669360005764
1496, amper, neumann,6, mockridgedcrescent, rockley, hendra,2630, nsw,19881119,285,0.8587329293460977
1497, anita, liesegang,139, fossey street, merrocroft, carole park,5070, vic,19271007,739,0.8015712
